// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
50291	-0.693112	2.783402	9.759048	-0.089596	0.060671	0.358598	0.990782	0.132393	0.028642	0.001496
50292	-0.635199	2.906655	9.708281	-0.030974	0.196877	0.339313	0.990820	0.132090	0.028753	0.001181
50293	-0.633540	2.790235	9.733177	-0.025832	0.085810	0.331941	0.990876	0.131653	0.028825	0.000957
50294	-0.612026	2.577518	9.628180	-0.009722	-0.082647	0.172957	0.990923	0.131275	0.028942	0.000831
50295	-0.501704	2.587886	9.693968	0.108611	-0.086623	0.232340	0.990896	0.131421	0.029210	0.000681
50296	-0.632713	2.699907	9.816168	-0.007454	-0.018754	0.387634	0.990823	0.131900	0.029536	0.000500
50297	-0.731649	2.828038	9.744876	-0.104201	0.115161	0.359412	0.990781	0.132170	0.029718	0.000443
50298	-0.606723	2.795705	9.653470	0.018158	0.106863	0.255173	0.990776	0.132170	0.029894	0.000470
50299	-0.649793	2.646542	9.687164	-0.020388	-0.045816	0.250366	0.990778	0.132122	0.030055	0.000429
50300	-0.667232	2.742832	9.713835	-0.032778	0.040621	0.302855	0.990781	0.132081	0.030134	0.000292
50301	-0.642758	2.819261	9.683018	-0.008316	0.125639	0.292082	0.990811	0.131843	0.030166	0.000224
50302	-0.575924	2.736251	9.645726	0.055839	0.062521	0.229810	0.990862	0.131461	0.030174	0.000212
50303	-0.606878	2.641135	9.625004	0.023946	-0.017053	0.186499	0.990899	0.131161	0.030272	0.000224
50304	-0.675976	2.591422	9.701128	-0.037981	-0.084200	0.250898	0.990876	0.131296	0.030446	0.000277
50305	-0.597549	2.741626	9.716569	0.045689	0.050701	0.300701	0.990804	0.131801	0.030597	0.000261
50306	-0.630751	2.756339	9.702358	0.014494	0.060330	0.293111	0.990763	0.132084	0.030713	0.000262
50307	-0.574221	2.708815	9.718267	0.073594	0.006400	0.292097	0.990740	0.132232	0.030802	0.000286
50308	-0.645232	2.744255	9.817799	0.010679	0.010084	0.401823	0.990718	0.132390	0.030841	0.000298
50309	-0.688428	2.815808	9.824850	-0.031809	0.074984	0.430542	0.990719	0.132399	0.030767	0.000315
50310	-0.666266	2.759976	9.757281	-0.016577	0.041606	0.349197	0.990751	0.132185	0.030640	0.000347
50311	-0.697714	2.747285	9.638361	-0.058115	0.065852	0.233440	0.990791	0.131909	0.030538	0.000397
50312	-0.711746	2.753410	9.666658	-0.072111	0.069960	0.263127	0.990835	0.131597	0.030478	0.000497
50313	-0.622431	2.654696	9.689896	0.017070	-0.026467	0.253490	0.990846	0.131506	0.030511	0.000688
50314	-0.674290	2.637333	9.677940	-0.035553	-0.041094	0.240659	0.990827	0.131639	0.030518	0.000812
50315	-0.687575	2.643725	9.692744	-0.048698	-0.043803	0.257418	0.990785	0.131973	0.030447	0.000894
50316	-0.624675	2.698947	9.694378	0.013643	0.002799	0.269739	0.990741	0.132307	0.030442	0.000942
50317	-0.636680	2.755088	9.702326	0.002122	0.050324	0.293176	0.990730	0.132396	0.030409	0.000938
50318	-0.628107	2.815788	9.725781	0.010279	0.103740	0.331431	0.990762	0.132197	0.030212	0.000912
50319	-0.595861	2.722131	9.671867	0.034212	0.035686	0.252480	0.990840	0.131669	0.029989	0.000922
50320	-0.592183	2.615158	9.664433	0.032414	-0.054356	0.216619	0.990920	0.131109	0.029776	0.000856
50321	-0.637853	2.567984	9.634187	-0.018425	-0.082639	0.177897	0.990975	0.130723	0.029659	0.000711
50322	-0.679593	2.656892	9.640352	-0.060066	0.007382	0.209969	0.991006	0.130491	0.029638	0.000523
50323	-0.662658	2.704610	9.594532	-0.044967	0.070057	0.177415	0.991030	0.130301	0.029691	0.000381
50324	-0.551549	2.568601	9.656807	0.070921	-0.073545	0.194580	0.991039	0.130201	0.029812	0.000231
50325	-0.591986	2.520328	9.675890	0.035505	-0.125640	0.202716	0.991016	0.130324	0.030063	0.000016
50326	-0.661808	2.568683	9.682499	-0.028407	-0.084985	0.226181	0.990977	0.130573	0.030243	-0.000298
50327	-0.678094	2.658946	9.697947	-0.040055	-0.005475	0.265921	0.990963	0.130672	0.030274	-0.000553
50328	-0.641256	2.737472	9.772794	0.004876	0.048342	0.356388	0.990938	0.130822	0.030450	-0.000769
50329	-0.803014	2.734187	9.832542	-0.149197	0.026316	0.423354	0.990929	0.130860	0.030581	-0.000878
50330	-0.591631	2.696343	9.677517	0.053540	0.033407	0.250645	0.990944	0.130729	0.030632	-0.000927
50331	-0.590063	2.638699	9.772020	0.062624	-0.046287	0.326209	0.990934	0.130772	0.030771	-0.001036
50332	-0.760204	2.644523	9.700271	-0.109344	-0.025590	0.269676	0.990901	0.131007	0.030831	-0.001195
50333	-0.712287	2.767232	9.532056	-0.070073	0.135102	0.137280	0.990898	0.131034	0.030829	-0.001271
50334	-0.690042	2.729671	9.571712	-0.044613	0.087079	0.164053	0.990879	0.131155	0.030926	-0.001329
50335	-0.803832	2.764441	9.664249	-0.149084	0.092392	0.269734	0.990851	0.131323	0.031090	-0.001361
50336	-0.785764	2.797777	9.717928	-0.123762	0.108272	0.329110	0.990841	0.131359	0.031272	-0.001305
50337	-0.688577	2.710404	9.734724	-0.023450	0.020473	0.315703	0.990845	0.131290	0.031422	-0.001304
50338	-0.672288	2.604553	9.673409	-0.009598	-0.062983	0.227554	0.990860	0.131144	0.031542	-0.001353
50339	-0.598805	2.598100	9.589314	0.060780	-0.045881	0.140093	0.990843	0.131243	0.031670	-0.001456
50340	-0.688227	2.705519	9.718681	-0.014860	0.019580	0.298971	0.990807	0.131459	0.031906	-0.001525
50341	-0.649423	2.868173	9.715036	0.029140	0.174366	0.336147	0.990790	0.131555	0.032022	-0.001499
50342	-0.663798	2.780049	9.774584	0.020261	0.075067	0.370915	0.990819	0.131300	0.032182	-0.001365
50343	-0.615448	2.618364	9.708536	0.065203	-0.057669	0.261175	0.990849	0.131031	0.032356	-0.001220
50344	-0.685730	2.609091	9.723408	-0.000403	-0.067272	0.277789	0.990857	0.130923	0.032566	-0.001197
50345	-0.740991	2.794479	9.719965	-0.050119	0.114532	0.327345	0.990871	0.130776	0.032733	-0.001082
50346	-0.622660	2.722087	9.683783	0.066709	0.058423	0.265271	0.990893	0.130592	0.032813	-0.000874
50347	-0.645811	2.631829	9.680848	0.043469	-0.023779	0.240171	0.990923	0.130346	0.032889	-0.000692
50348	-0.693062	2.580438	9.637646	-0.006315	-0.058786	0.188299	0.990936	0.130231	0.032940	-0.000533
50349	-0.750290	2.761868	9.658741	-0.058672	0.111477	0.260359	0.990935	0.130210	0.033064	-0.000508
50350	-0.860780	2.951717	9.621037	-0.167464	0.307540	0.281633	0.990980	0.129843	0.033152	-0.000531
50351	-0.637698	2.802268	9.589857	0.052663	0.182917	0.196732	0.991053	0.129271	0.033199	-0.000456
50352	-0.607905	2.516546	9.512600	0.075755	-0.062933	0.045426	0.991097	0.128896	0.033344	-0.000277
50353	-0.617514	2.302851	9.528035	0.069095	-0.271689	0.005118	0.991061	0.129098	0.033631	-0.000173
50354	-0.677016	2.372392	9.581641	0.021217	-0.229878	0.078779	0.990932	0.129972	0.034068	-0.000216
50355	-0.705218	2.773128	9.515446	0.002246	0.156649	0.122438	0.990801	0.130819	0.034627	-0.000258
50356	-0.724267	2.889574	9.490100	-0.004990	0.265857	0.130424	0.990763	0.130924	0.035335	-0.000140
50357	-0.649389	2.587058	9.381553	0.073362	0.006508	-0.059603	0.990787	0.130512	0.036177	0.000063
50358	-0.657179	2.242724	9.417793	0.083269	-0.328800	-0.115191	0.990780	0.130252	0.037262	0.000084
50359	-0.656096	2.171197	9.326224	0.100844	-0.375434	-0.222494	0.990667	0.130695	0.038693	-0.000061
