// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF8
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
64468	-8.874616	-1.386398	3.892233	-0.026203	-0.022556	-0.023448	-0.658300	-0.271237	-0.474077	0.517998
64469	-8.871971	-1.398993	3.922609	-0.027812	-0.052475	-0.012055	-0.658312	-0.271234	-0.474046	0.518013
64470	-8.883630	-1.392782	3.875198	-0.039221	-0.005230	-0.021144	-0.658307	-0.271269	-0.474040	0.518007
64471	-8.923924	-1.364488	3.882019	-0.011318	0.014238	0.014214	-0.658296	-0.271329	-0.474051	0.517979
64472	-8.893068	-1.358509	3.887073	-0.003826	-0.002462	-0.012610	-0.658286	-0.271371	-0.474090	0.517935
64473	-8.888889	-1.389834	3.885418	-0.033842	-0.013968	-0.012732	-0.658283	-0.271403	-0.474096	0.517916
64474	-8.889235	-1.368793	3.899829	-0.009459	-0.020276	-0.009613	-0.658272	-0.271464	-0.474125	0.517870
64475	-8.920963	-1.338600	3.863218	0.004891	0.032386	0.000509	-0.658281	-0.271514	-0.474141	0.517819
64476	-8.919713	-1.370306	3.875963	-0.020782	0.009546	0.008798	-0.658294	-0.271545	-0.474164	0.517765
64477	-8.913918	-1.348246	3.862322	-0.005285	0.025295	-0.004906	-0.658317	-0.271552	-0.474157	0.517738
64478	-8.922320	-1.335482	3.861163	0.005624	0.034580	0.000501	-0.658346	-0.271518	-0.474114	0.517759
64479	-8.925431	-1.355508	3.860443	-0.013644	0.031441	0.005794	-0.658398	-0.271447	-0.474068	0.517773
64480	-8.913108	-1.346973	3.864637	-0.004454	0.027763	-0.004912	-0.658459	-0.271356	-0.473988	0.517815
64481	-8.906849	-1.359725	3.882111	-0.010461	0.009162	-0.001907	-0.658518	-0.271244	-0.473906	0.517874
64482	-8.920455	-1.369042	3.895937	-0.014690	0.003157	0.017210	-0.658592	-0.271125	-0.473822	0.517920
64483	-8.881702	-1.363537	3.876508	-0.016432	0.008850	-0.026431	-0.658681	-0.270986	-0.473707	0.517984
64484	-8.923300	-1.357302	3.885970	-0.008210	0.024374	0.014197	-0.658766	-0.270845	-0.473597	0.518051
64485	-8.893607	-1.373435	3.894003	-0.020565	0.003830	-0.007312	-0.658850	-0.270705	-0.473483	0.518121
64486	-8.888813	-1.353434	3.898558	-0.000808	0.008518	-0.012613	-0.658927	-0.270588	-0.473351	0.518205
64487	-8.865119	-1.376591	3.875091	-0.030923	0.014651	-0.040252	-0.658994	-0.270464	-0.473250	0.518276
64488	-8.873106	-1.398464	3.904845	-0.041465	-0.010687	-0.018112	-0.659076	-0.270344	-0.473150	0.518326
64489	-8.880981	-1.406290	3.889985	-0.054699	0.005609	-0.015829	-0.659131	-0.270271	-0.473063	0.518374
64490	-8.874240	-1.378633	3.938031	-0.012410	-0.027684	-0.006571	-0.659106	-0.270331	-0.473021	0.518412
64491	-8.888335	-1.373042	3.906159	-0.019352	0.008240	-0.007312	-0.659161	-0.270268	-0.472937	0.518452
64492	-8.896540	-1.380579	3.890671	-0.032444	0.024580	-0.005033	-0.659202	-0.270197	-0.472874	0.518495
64493	-8.898786	-1.381037	3.906490	-0.027824	0.014323	0.003388	-0.659256	-0.270126	-0.472797	0.518533
64494	-8.880472	-1.365359	3.941981	-0.000849	-0.015976	-0.001166	-0.659301	-0.270055	-0.472726	0.518578
64495	-8.914074	-1.356839	3.907248	-0.006164	0.032927	0.014174	-0.659367	-0.269971	-0.472630	0.518626
64496	-8.879587	-1.384931	3.929424	-0.024677	-0.007166	-0.004282	-0.659417	-0.269900	-0.472571	0.518652
64497	-8.881970	-1.385578	3.944831	-0.019887	-0.017304	0.004146	-0.659441	-0.269828	-0.472527	0.518700
64498	-8.887349	-1.392947	3.914804	-0.037704	0.010297	-0.002008	-0.659502	-0.269736	-0.472442	0.518748
64499	-8.874378	-1.364827	3.934899	-0.004569	-0.000458	-0.009589	-0.659556	-0.269657	-0.472376	0.518779
64500	-8.897211	-1.381644	3.930907	-0.022218	0.009465	0.011810	-0.659613	-0.269562	-0.472317	0.518811
64501	-8.888196	-1.393755	3.933623	-0.032645	0.001907	0.006422	-0.659672	-0.269465	-0.472246	0.518849
64502	-8.858413	-1.375748	3.911733	-0.023548	0.015999	-0.031839	-0.659713	-0.269406	-0.472174	0.518894
64503	-8.886987	-1.393421	3.936472	-0.032296	0.003595	0.006422	-0.659766	-0.269341	-0.472102	0.518927
64504	-8.866361	-1.396659	3.941767	-0.033891	-0.008468	-0.009661	-0.659814	-0.269294	-0.472009	0.518973
64505	-8.871384	-1.383611	3.927419	-0.027496	0.011923	-0.012710	-0.659826	-0.269270	-0.471944	0.519030
64506	-8.870898	-1.383145	3.928683	-0.027341	0.012763	-0.012710	-0.659881	-0.269220	-0.471845	0.519077
64507	-8.884784	-1.391497	3.942122	-0.031656	0.007063	0.006423	-0.659936	-0.269169	-0.471742	0.519126
64508	-8.852332	-1.386135	3.950357	-0.024299	-0.009618	-0.020354	-0.659990	-0.269121	-0.471641	0.519175
64509	-8.860689	-1.393143	3.934828	-0.037383	0.006751	-0.018092	-0.660016	-0.269108	-0.471559	0.519223
64510	-8.882540	-1.369233	3.962569	-0.006596	0.002245	0.009544	-0.660047	-0.269100	-0.471451	0.519285
64511	-8.877219	-1.400809	3.963484	-0.036671	-0.009312	0.009484	-0.660087	-0.269053	-0.471395	0.519310
64512	-8.862171	-1.391317	3.953063	-0.031894	-0.001922	-0.009651	-0.660147	-0.268993	-0.471312	0.519340
64513	-8.861732	-1.390624	3.954290	-0.031555	-0.001051	-0.009650	-0.660179	-0.268964	-0.471250	0.519371
64514	-8.883692	-1.367059	3.981620	-0.000854	-0.005608	0.017984	-0.660218	-0.268929	-0.471188	0.519395
64515	-8.853061	-1.400947	3.956855	-0.041778	-0.007903	-0.015022	-0.660212	-0.268979	-0.471125	0.519434
64516	-8.861620	-1.386956	3.955830	-0.030768	0.001299	-0.009647	-0.660155	-0.269139	-0.470995	0.519541
64517	-8.859278	-1.383507	3.941401	-0.035071	0.013250	-0.018090	-0.660092	-0.269339	-0.470866	0.519636
64518	-8.862820	-1.380642	3.955351	-0.030326	0.003228	-0.009646	-0.660026	-0.269564	-0.470721	0.519733
64519	-8.854600	-1.369313	3.972022	-0.016635	-0.011452	-0.011896	-0.659965	-0.269763	-0.470580	0.519835
64520	-8.878565	-1.382853	3.966772	-0.034365	-0.001662	0.009497	-0.659940	-0.269927	-0.470449	0.519900
64521	-8.875464	-1.337894	3.983496	0.009576	-0.004206	0.007290	-0.659819	-0.270359	-0.470236	0.520022
64522	-8.895401	-1.365246	3.933172	-0.041065	0.034890	0.008666	-0.659698	-0.270971	-0.469867	0.520190
64523	-8.905180	-1.319806	3.947534	-0.006033	0.037061	0.017150	-0.659437	-0.272089	-0.469208	0.520532
64524	-8.868362	-1.343207	3.984387	-0.030859	-0.022513	0.001888	-0.659213	-0.273183	-0.468475	0.520904
64525	-8.880804	-1.303783	3.954359	-0.018230	0.017327	-0.004281	-0.659099	-0.273874	-0.467980	0.521129
64526	-8.873408	-1.305572	3.957103	-0.028595	0.009730	-0.009645	-0.659006	-0.274381	-0.467567	0.521352
64527	-8.863360	-1.321936	3.989564	-0.040621	-0.028410	-0.003466	-0.658920	-0.274844	-0.467241	0.521508
64528	-8.875311	-1.302410	4.003278	-0.025171	-0.030174	0.010352	-0.658839	-0.275282	-0.466904	0.521681
64529	-8.864596	-1.271000	3.961563	-0.018843	0.007692	-0.020340	-0.658643	-0.276096	-0.466429	0.521924
64530	-8.890698	-1.294577	3.941072	-0.060676	0.024759	-0.002072	-0.658485	-0.276950	-0.465869	0.522170
64531	-8.894557	-1.260309	3.971772	-0.031771	0.007249	0.009503	-0.658303	-0.277863	-0.465242	0.522475
64532	-8.858649	-1.255653	3.995108	-0.030466	-0.029063	-0.014145	-0.658201	-0.278421	-0.464831	0.522672
64533	-8.887479	-1.232067	3.990812	-0.017793	-0.007049	0.007266	-0.658167	-0.278742	-0.464557	0.522788
64534	-8.876498	-1.240190	3.978843	-0.032719	-0.003569	-0.006546	-0.658162	-0.278784	-0.464458	0.522859
64535	-8.872569	-1.219166	3.980838	-0.012824	0.001136	-0.011884	-0.658241	-0.278672	-0.464423	0.522850
64536	-8.898294	-1.223017	3.946587	-0.028708	0.041555	-0.002060	-0.658269	-0.278661	-0.464372	0.522865
64537	-8.870402	-1.250243	3.997016	-0.038190	-0.020729	-0.003437	-0.658302	-0.278680	-0.464304	0.522874
64538	-8.869257	-1.216287	3.968300	-0.016394	0.014577	-0.020344	-0.658339	-0.278646	-0.464266	0.522879
64539	-8.878521	-1.236330	3.996337	-0.026729	-0.010720	0.001920	-0.658386	-0.278611	-0.464253	0.522851
64540	-8.867565	-1.247480	3.983403	-0.041704	-0.007158	-0.011890	-0.658435	-0.278573	-0.464245	0.522816
64541	-8.908488	-1.260010	3.959804	-0.062106	0.026868	0.017076	-0.658480	-0.278499	-0.464283	0.522765
64542	-8.881534	-1.223062	3.965227	-0.024380	0.022453	-0.009655	-0.658527	-0.278433	-0.464314	0.522714
64543	-8.872633	-1.215457	3.981829	-0.010761	0.007600	-0.011884	-0.658610	-0.278277	-0.464376	0.522637
64544	-8.881725	-1.224339	3.964403	-0.023895	0.023973	-0.009657	-0.658619	-0.278221	-0.464442	0.522597
64545	-8.876731	-1.236565	3.979451	-0.029861	0.005260	-0.006538	-0.658634	-0.278210	-0.464437	0.522589
64546	-8.879850	-1.236496	3.993332	-0.025111	-0.005020	0.001929	-0.658669	-0.278155	-0.464469	0.522546
64547	-8.877073	-1.236686	3.978652	-0.029345	0.006918	-0.006537	-0.658730	-0.278026	-0.464513	0.522498
64548	-8.882499	-1.238619	4.007577	-0.020125	-0.014201	0.010400	-0.658837	-0.277784	-0.464587	0.522425
64549	-8.856127	-1.244846	3.983305	-0.030563	-0.004204	-0.022570	-0.658972	-0.277426	-0.464730	0.522319
64550	-8.854998	-1.249979	3.984208	-0.030251	-0.003436	-0.022569	-0.659168	-0.276872	-0.464960	0.522161
64551	-8.884991	-1.262698	3.979261	-0.037042	0.014899	0.004155	-0.659439	-0.276072	-0.465302	0.521937
64552	-8.859433	-1.256332	3.985411	-0.018995	0.006591	-0.017229	-0.659663	-0.275273	-0.465703	0.521719
64553	-8.863686	-1.267115	4.014110	-0.009683	-0.014749	-0.000284	-0.659834	-0.274589	-0.466104	0.521505
64554	-8.859822	-1.275115	3.999365	-0.013946	-0.002769	-0.008755	-0.659983	-0.274049	-0.466384	0.521350
64555	-8.863338	-1.321798	3.982257	-0.057331	0.001333	-0.006517	-0.660097	-0.273625	-0.466627	0.521211
64556	-8.878691	-1.282609	3.994448	-0.011442	0.011807	0.007271	-0.660170	-0.273302	-0.466838	0.521099
64557	-8.870360	-1.298565	3.994721	-0.021859	0.004276	0.001937	-0.660229	-0.273038	-0.467010	0.521008
64558	-8.865750	-1.333688	3.993732	-0.051846	-0.007346	0.001965	-0.660285	-0.272857	-0.467143	0.520913
64559	-8.868685	-1.322324	3.962369	-0.049832	0.024086	-0.009657	-0.660323	-0.272746	-0.467263	0.520816
64560	-8.879664	-1.291686	3.989356	-0.010262	0.015104	0.007268	-0.660332	-0.272669	-0.467371	0.520748
64561	-8.857419	-1.295883	3.977214	-0.016384	0.013922	-0.017232	-0.660348	-0.272594	-0.467461	0.520685
64562	-8.887077	-1.300464	3.954706	-0.027647	0.043334	0.000997	-0.660341	-0.272576	-0.467551	0.520624
64563	-8.865339	-1.317286	3.986704	-0.030785	0.000485	-0.003389	-0.660339	-0.272532	-0.467643	0.520566
64564	-8.871509	-1.304906	3.969261	-0.024337	0.020727	-0.006543	-0.660334	-0.272530	-0.467716	0.520508
64565	-8.878223	-1.305381	3.995847	-0.015097	-0.000597	0.010419	-0.660312	-0.272562	-0.467796	0.520448
64566	-8.862786	-1.329124	3.996297	-0.036245	-0.016716	-0.000229	-0.660294	-0.272567	-0.467861	0.520409
64567	-8.880228	-1.304355	3.991724	-0.014575	0.001037	0.010420	-0.660276	-0.272624	-0.467913	0.520355
64568	-8.858498	-1.306719	3.979035	-0.020727	-0.000028	-0.014076	-0.660251	-0.272674	-0.467965	0.520314
64569	-8.871373	-1.314234	3.974269	-0.029345	0.005262	-0.003386	-0.660238	-0.272708	-0.468035	0.520250
64570	-8.883100	-1.288523	3.940913	-0.016557	0.045082	-0.009716	-0.660215	-0.272744	-0.468090	0.520210
64571	-8.873487	-1.312764	3.970032	-0.028737	0.006900	-0.003385	-0.660187	-0.272788	-0.468160	0.520159
64572	-8.854623	-1.315660	3.971682	-0.030350	-0.005198	-0.019393	-0.660164	-0.272844	-0.468204	0.520120
64573	-8.886827	-1.299282	3.978670	-0.013089	0.005980	0.010420	-0.660136	-0.272902	-0.468261	0.520073
64574	-8.896720	-1.306434	3.959730	-0.026178	0.022480	0.012620	-0.660107	-0.272932	-0.468303	0.520057
64575	-8.880502	-1.309924	3.976224	-0.023316	-0.000792	0.005104	-0.660091	-0.272975	-0.468343	0.520019
64576	-8.875639	-1.308324	3.945723	-0.032096	0.022095	-0.011876	-0.660082	-0.272999	-0.468392	0.519972
