// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF8
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
07551	-0.018268	0.002565	9.856836	0.087543	0.029231	0.043733	-0.991950	-0.003288	-0.001590	0.126578
07552	0.005947	0.011021	9.876016	0.113418	0.031363	0.062636	-0.991948	-0.003299	-0.001585	0.126597
07553	-0.011290	-0.006053	9.849299	0.091937	0.018961	0.036172	-0.991949	-0.003304	-0.001571	0.126581
07554	-0.012015	-0.005828	9.849298	0.091138	0.019280	0.036179	-0.991947	-0.003308	-0.001566	0.126597
07555	-0.021572	0.003315	9.856829	0.084216	0.030529	0.043759	-0.991950	-0.003305	-0.001568	0.126578
07556	-0.027319	-0.005761	9.833678	0.076157	0.023093	0.020708	-0.991952	-0.003311	-0.001567	0.126565
07557	0.008670	0.010875	9.856440	0.115362	0.030190	0.043041	-0.991952	-0.003309	-0.001566	0.126565
07558	-0.020955	0.020785	9.867927	0.089037	0.047412	0.054768	-0.991950	-0.003300	-0.001540	0.126577
07559	-0.006336	0.010886	9.840821	0.100396	0.034066	0.027570	-0.991952	-0.003309	-0.001562	0.126563
07560	0.001527	0.002013	9.833292	0.105739	0.023252	0.020009	-0.991952	-0.003318	-0.001545	0.126558
07561	-0.007917	0.011284	9.840819	0.098877	0.034432	0.027584	-0.991954	-0.003333	-0.001553	0.126544
07562	-0.005704	-0.030082	9.865857	0.090894	-0.006146	0.052797	-0.991954	-0.003327	-0.001550	0.126544
07563	-0.004933	0.020565	9.863968	0.104507	0.042776	0.050657	-0.991953	-0.003320	-0.001564	0.126550
07564	-0.024266	0.013274	9.879960	0.084307	0.040650	0.066868	-0.991955	-0.003317	-0.001569	0.126540
07565	-0.000130	0.019546	9.844395	0.108961	0.040623	0.031041	-0.991954	-0.003315	-0.001571	0.126543
07566	-0.030975	0.004338	9.856803	0.075507	0.033505	0.043819	-0.991955	-0.003335	-0.001579	0.126535
07567	-0.009587	-0.004290	9.864910	0.094124	0.019583	0.051759	-0.991956	-0.003339	-0.001577	0.126531
07568	-0.003699	-0.005147	9.845339	0.099339	0.017165	0.032138	-0.991955	-0.003339	-0.001574	0.126540
07569	-0.024993	-0.004236	9.849274	0.079080	0.023448	0.036274	-0.991955	-0.003338	-0.001586	0.126536
