// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF6
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
47597	2.566589	2.496912	9.102557	0.020460	0.142662	-0.032212	0.073217	-0.128680	-0.142184	-0.978705
47598	2.729828	2.603139	8.943773	-0.138449	-0.013543	-0.107019	0.073183	-0.129279	-0.142750	-0.978547
47599	2.819232	2.680973	8.893636	-0.217136	-0.101320	-0.108306	0.073179	-0.129151	-0.143261	-0.978489
47600	2.631349	2.611384	8.928827	-0.050716	0.003681	-0.144974	0.073261	-0.128420	-0.143674	-0.978519
47601	2.483243	2.732249	9.101925	0.137408	-0.036511	0.008539	0.073365	-0.127683	-0.143875	-0.978578
47602	2.386207	2.643082	9.297646	0.251020	0.116372	0.139675	0.073467	-0.127733	-0.143512	-0.978617
47603	2.594618	2.464762	9.207282	0.005708	0.230016	0.062949	0.073539	-0.128333	-0.143409	-0.978548
47604	2.677709	2.351062	9.026979	-0.125594	0.278462	-0.112655	0.073454	-0.128696	-0.144011	-0.978418
47605	2.735208	2.613704	9.022648	-0.131238	0.039708	-0.029939	0.073284	-0.128699	-0.145080	-0.978273
47606	2.683521	2.808773	9.107316	-0.031252	-0.094243	0.088010	0.073062	-0.128444	-0.145841	-0.978210
47607	2.656810	2.712042	9.060835	-0.040983	-0.003006	0.011306	0.072887	-0.128080	-0.146270	-0.978207
47608	2.622618	2.797376	9.224655	0.036987	-0.024406	0.177094	0.072685	-0.127854	-0.146261	-0.978252
47609	2.580707	2.685480	9.223986	0.053539	0.084204	0.134363	0.072396	-0.127834	-0.146114	-0.978299
47610	2.737492	2.731989	9.254363	-0.082069	0.029742	0.216931	0.071948	-0.127890	-0.145825	-0.978367
47611	2.714492	2.627729	9.101880	-0.117439	0.081909	0.041101	0.071456	-0.127471	-0.145933	-0.978442
47612	2.586249	2.908357	9.213797	0.068220	-0.127929	0.188324	0.071020	-0.126824	-0.146477	-0.978476
47613	2.555780	2.933146	9.271897	0.099989	-0.118001	0.241142	0.070739	-0.126185	-0.147158	-0.978477
