// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DFA
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
47597	0.196706	-0.050291	9.718375	0.090334	-0.062112	-0.092812	0.982445	-0.004071	-0.005451	-0.186427
47598	0.153934	-0.267554	9.702619	-0.029004	-0.233073	-0.108002	0.982487	-0.004771	-0.005593	-0.186188
47599	0.090323	-0.229255	9.709197	-0.074210	-0.161410	-0.101989	0.982512	-0.005355	-0.005701	-0.186035
47600	0.086766	-0.251897	9.662266	-0.085158	-0.170777	-0.148634	0.982526	-0.005876	-0.005779	-0.185941
47601	0.086346	-0.161941	9.715847	-0.052655	-0.075677	-0.095545	0.982515	-0.006443	-0.005863	-0.185979
47602	0.160811	-0.172223	9.653602	0.013632	-0.101198	-0.156751	0.982487	-0.007097	-0.005979	-0.186099
47603	0.136095	-0.253781	9.656227	-0.038944	-0.155263	-0.153494	0.982447	-0.007750	-0.006075	-0.186280
47604	0.086623	-0.209867	9.728524	-0.068781	-0.082502	-0.082108	0.982397	-0.008405	-0.006148	-0.186517
47605	0.109418	-0.222445	9.697638	-0.051355	-0.090464	-0.112440	0.982334	-0.009033	-0.006246	-0.186813
47606	0.195488	-0.154406	9.734345	0.053453	-0.047095	-0.075416	0.982262	-0.009528	-0.006346	-0.187162
47607	0.199858	-0.159493	9.769754	0.055130	-0.043665	-0.039841	0.982185	-0.009958	-0.006436	-0.187544
47608	0.162842	-0.164553	9.751990	0.018981	-0.026540	-0.058004	0.982106	-0.010394	-0.006500	-0.187929
47609	0.119650	-0.012573	9.830603	0.035155	0.142338	0.017558	0.982029	-0.010999	-0.006551	-0.188293
