// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF6
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
64468	-8.802055	1.666889	3.334158	0.165885	0.389073	-0.263217	0.211585	0.555241	0.021194	-0.804046
64469	-8.845443	1.752069	3.434917	0.112070	0.277647	-0.167971	0.210912	0.555847	0.022066	-0.803781
64470	-8.860921	1.815968	3.526229	0.048918	0.174889	-0.106251	0.210312	0.556532	0.023211	-0.803431
64471	-8.908265	1.860318	3.585778	0.016346	0.104550	-0.031865	0.209824	0.557177	0.024626	-0.803070
64472	-8.907275	1.860389	3.627245	-0.028458	0.062418	-0.017142	0.209448	0.557784	0.026171	-0.802698
64473	-8.947325	1.839042	3.665453	-0.064921	0.052985	0.029322	0.209170	0.558304	0.027769	-0.802355
64474	-8.968499	1.810628	3.711422	-0.114859	0.042530	0.060100	0.208897	0.558778	0.029331	-0.802041
64475	-8.972907	1.805780	3.737294	-0.142046	0.011111	0.072701	0.208575	0.559193	0.030880	-0.801777
64476	-8.942863	1.816149	3.716899	-0.131264	-0.031708	0.039735	0.208187	0.559584	0.032378	-0.801545
64477	-8.964842	1.819560	3.770430	-0.173660	-0.072690	0.079725	0.207774	0.559962	0.033812	-0.801330
64478	-8.952231	1.840461	3.809510	-0.206795	-0.135653	0.085841	0.207313	0.560366	0.035211	-0.801106
64479	-8.938133	1.829390	3.843543	-0.247450	-0.168089	0.082774	0.206816	0.560742	0.036543	-0.800912
