// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF1
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
50291	0.330090	8.954498	4.076326	-0.022714	0.080294	0.031167	0.080894	0.031611	-0.541535	-0.836180
50292	0.434099	9.095034	4.025772	-0.103979	-0.033479	0.142361	0.080790	0.031611	-0.541798	-0.836020
50293	0.413589	9.144992	4.005475	-0.076882	-0.063814	0.179098	0.080711	0.031574	-0.541893	-0.835967
50294	0.364345	9.054876	4.022473	-0.040383	-0.004733	0.102058	0.080575	0.031534	-0.541779	-0.836056
50295	0.349303	9.101468	3.913226	-0.007207	-0.118895	0.099824	0.080355	0.031597	-0.541936	-0.835973
50296	0.339419	9.184995	4.044368	-0.011833	-0.030673	0.228984	0.080215	0.031716	-0.541906	-0.836001
50297	0.316374	9.084891	4.107768	-0.009726	0.067070	0.162507	0.080073	0.031618	-0.541709	-0.836146
50298	0.386208	8.931176	4.036857	-0.083237	0.047321	-0.004420	0.079921	0.031555	-0.541541	-0.836271
50299	0.285881	8.943705	4.147329	-0.000008	0.156775	0.048719	0.079758	0.031541	-0.541507	-0.836309
50300	0.324282	8.940403	4.025373	-0.021150	0.041020	-0.002618	0.079514	0.031375	-0.541524	-0.836328
50301	0.308238	9.037995	4.053566	-0.000573	0.031974	0.097446	0.079360	0.031360	-0.541641	-0.836267
50302	0.299173	9.062808	4.121120	0.000399	0.085823	0.147245	0.079144	0.031209	-0.541639	-0.836295
50303	0.349357	8.989756	3.979084	-0.035328	-0.023370	0.024441	0.078926	0.031036	-0.541542	-0.836385
50304	0.334452	9.059346	4.047705	-0.023618	0.012132	0.115395	0.078671	0.030912	-0.541533	-0.836420
50305	0.337905	9.066495	3.974936	-0.016445	-0.058458	0.092460	0.078495	0.030827	-0.541433	-0.836503
50306	0.310279	9.080683	4.117525	-0.008268	0.068417	0.162499	0.078316	0.030714	-0.541472	-0.836499
50307	0.336890	9.026172	4.055954	-0.030957	0.029617	0.088534	0.078117	0.030577	-0.541419	-0.836558
50308	0.344272	9.069557	4.070049	-0.036266	0.023552	0.134112	0.078004	0.030545	-0.541453	-0.836547
50309	0.256757	9.009118	4.171646	0.030386	0.153986	0.117475	0.077851	0.030340	-0.541433	-0.836582
50310	0.409028	8.977558	3.997444	-0.095993	-0.015737	0.022655	0.077640	0.030037	-0.541497	-0.836571
50311	0.342226	9.004172	4.078289	-0.037222	0.060349	0.077694	0.077454	0.029860	-0.541645	-0.836499
50312	0.413843	9.028561	4.086174	-0.105232	0.047779	0.105460	0.077236	0.029602	-0.541658	-0.836519
50313	0.386328	9.028701	4.070491	-0.074658	0.038080	0.098345	0.077053	0.029452	-0.541645	-0.836550
50314	0.406046	9.015877	4.021262	-0.088605	-0.004662	0.067272	0.076843	0.029359	-0.541661	-0.836562
50315	0.278886	9.038172	4.085897	0.029020	0.066146	0.109796	0.076646	0.029305	-0.541690	-0.836564
50316	0.302957	8.953978	4.120995	-0.007581	0.128206	0.047922	0.076331	0.029025	-0.541761	-0.836556
50317	0.433111	8.999508	4.090502	-0.126488	0.063275	0.081297	0.076061	0.028807	-0.541865	-0.836521
50318	0.294795	8.929818	4.094782	0.003101	0.118993	0.014907	0.075893	0.028681	-0.541919	-0.836505
50319	0.257309	8.969456	4.149051	0.037411	0.161703	0.071867	0.075661	0.028413	-0.542150	-0.836386
50320	0.418668	9.037147	4.062248	-0.101992	0.034570	0.103742	0.075403	0.028138	-0.542281	-0.836334
50321	0.409576	9.013216	4.035488	-0.091476	0.025210	0.070732	0.075228	0.028072	-0.542491	-0.836215
50322	0.402414	9.065204	4.016143	-0.078583	-0.007386	0.110166	0.075087	0.028095	-0.542660	-0.836118
50323	0.355418	9.070088	4.028524	-0.034840	0.012709	0.118095	0.074906	0.028003	-0.542786	-0.836055
50324	0.412433	9.007334	3.960865	-0.088901	-0.029371	0.035249	0.074702	0.027924	-0.542976	-0.835953
50325	0.426249	9.083539	4.025832	-0.105595	0.001596	0.131585	0.074543	0.027912	-0.543173	-0.835839
50326	0.369154	9.067681	3.999929	-0.049508	-0.002227	0.104776	0.074452	0.027986	-0.543358	-0.835725
50327	0.356618	9.142739	4.003640	-0.032746	-0.023024	0.174524	0.074368	0.028020	-0.543473	-0.835656
50328	0.377230	9.112474	3.962382	-0.051593	-0.050055	0.130893	0.074188	0.027938	-0.543517	-0.835646
50329	0.427301	9.230741	4.059907	-0.104139	-0.015436	0.279930	0.074109	0.027984	-0.543543	-0.835635
50330	0.390467	9.023194	3.907180	-0.067751	-0.069433	0.027390	0.074005	0.027963	-0.543273	-0.835821
50331	0.396930	9.146845	3.963010	-0.071687	-0.071196	0.163161	0.073879	0.028049	-0.543332	-0.835791
50332	0.284781	9.135047	4.096620	0.018888	0.070706	0.202657	0.073831	0.028022	-0.543160	-0.835907
50333	0.347906	8.925213	4.053467	-0.055226	0.100293	-0.004632	0.073749	0.027784	-0.542992	-0.836032
50334	0.458022	8.901257	4.035310	-0.161355	0.073972	-0.030337	0.073663	0.027647	-0.542984	-0.836049
50335	0.371029	9.064671	4.114115	-0.070276	0.095097	0.148130	0.073588	0.027618	-0.543031	-0.836026
50336	0.384808	8.994184	4.047405	-0.081698	0.059846	0.057199	0.073457	0.027530	-0.542951	-0.836092
50337	0.398895	8.996007	4.048856	-0.095743	0.057712	0.059900	0.073359	0.027491	-0.542993	-0.836075
50338	0.372997	9.067683	4.054634	-0.064745	0.039207	0.126947	0.073246	0.027438	-0.542997	-0.836084
50339	0.339737	9.095252	4.047959	-0.028306	0.026899	0.148411	0.073155	0.027341	-0.542947	-0.836128
50340	0.278016	9.006136	4.052657	0.024337	0.073802	0.066876	0.073089	0.027296	-0.542819	-0.836218
50341	0.314807	8.985151	3.987400	-0.004757	0.015655	0.022511	0.072890	0.027106	-0.542817	-0.836243
50342	0.379804	9.140185	4.021129	-0.058624	-0.025340	0.179942	0.072784	0.027044	-0.542805	-0.836262
50343	0.416308	9.128310	3.926815	-0.083745	-0.112307	0.132140	0.072624	0.026961	-0.542777	-0.836297
50344	0.326050	9.077016	4.048193	-0.016161	0.031231	0.131414	0.072571	0.027049	-0.542765	-0.836306
50345	0.258699	9.007350	4.088513	0.038356	0.104345	0.081900	0.072464	0.026921	-0.542670	-0.836381
50346	0.323153	9.013221	4.000663	-0.012270	0.011507	0.053801	0.072348	0.026777	-0.542682	-0.836388
50347	0.363830	9.128458	4.050764	-0.047522	0.006515	0.180685	0.072242	0.026662	-0.542794	-0.836328
50348	0.321751	8.949202	4.209442	-0.041727	0.227966	0.079604	0.072166	0.026547	-0.542719	-0.836387
50349	0.346587	8.823666	4.124982	-0.064882	0.197905	-0.068494	0.072031	0.026286	-0.542845	-0.836325
50350	0.317011	9.067544	4.072214	-0.004893	0.063232	0.132148	0.071979	0.026167	-0.543128	-0.836150
50351	0.386805	9.167548	3.932869	-0.045156	-0.110456	0.169636	0.071930	0.025978	-0.543065	-0.836201
50352	0.391229	9.108772	4.024689	-0.064747	-0.006827	0.153088	0.072006	0.025988	-0.542943	-0.836273
50353	0.348244	9.015845	3.999375	-0.025293	0.010259	0.056507	0.071963	0.025754	-0.542778	-0.836391
50354	0.338253	9.114790	3.971585	0.000402	-0.055044	0.135391	0.071892	0.025547	-0.542710	-0.836448
